time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2023-05-01 14:45,3164.876,3519.876,0.002,0.003,0,17,61
2023-05-01 15:00,3164.876,3519.895,0.002,0.003,0,17,60
2023-05-01 15:15,3164.876,3519.915,0.002,0.003,0,17,60
2023-05-01 15:30,3164.876,3519.934,0.002,0.003,0,47,60
2023-05-01 15:45,3164.876,3519.957,0.002,0.003,0,123,60
2023-05-01 16:00,3164.876,3520.001,0.002,0.003,0,120,60
2023-05-01 16:15,3164.876,3520.046,0.002,0.003,0,112,60
2023-05-01 16:30,3164.876,3520.084,0.002,0.003,0,15,60
2023-05-01 16:45,3164.876,3520.103,0.002,0.003,0,15,60
2023-05-01 17:00,3164.876,3520.122,0.002,0.003,0,16,60
2023-05-01 17:15,3164.876,3520.141,0.002,0.003,0,15,60
2023-05-01 17:30,3164.876,3520.160,0.002,0.003,0,118,60
2023-05-01 17:45,3164.876,3520.200,0.002,0.003,0,118,60
2023-05-01 18:00,3164.876,3520.244,0.002,0.003,0,114,59
2023-05-01 18:15,3164.876,3520.288,0.002,0.003,0,56,60
2023-05-01 18:30,3164.876,3520.309,0.002,0.003,0,15,59
2023-05-01 18:45,3164.876,3520.328,0.002,0.003,1661,191,62
2023-05-01 19:00,3164.876,3520.637,0.002,0.003,17,197,74
2023-05-01 19:15,3164.876,3520.718,0.002,0.003,624,291,135
2023-05-01 19:30,3164.876,3520.820,0.002,0.003,0,125,117
2023-05-01 19:45,3164.876,3520.880,0.002,0.003,763,119,160
2023-05-01 20:00,3164.876,3521.011,0.002,0.003,0,104,129
2023-05-01 20:15,3164.876,3521.056,0.002,0.003,1195,21,138
2023-05-01 20:30,3164.876,3521.193,0.002,0.003,0,21,147
2023-05-01 20:45,3164.876,3521.233,0.002,0.003,0,21,126
2023-05-01 21:00,3164.876,3521.268,0.002,0.003,0,133,123
2023-05-01 21:15,3164.876,3521.322,0.002,0.003,0,124,124
2023-05-01 21:30,3164.876,3521.382,0.002,0.003,0,120,134
2023-05-01 21:45,3164.876,3521.447,0.002,0.003,0,89,120
2023-05-01 22:00,3164.876,3521.483,0.002,0.003,0,22,76
2023-05-01 22:15,3164.876,3521.507,0.002,0.003,0,17,65
2023-05-01 22:30,3164.876,3521.527,0.002,0.003,0,121,60
2023-05-01 22:45,3164.876,3521.560,0.002,0.003,0,121,60
2023-05-01 23:00,3164.877,3521.604,0.002,0.003,0,118,59
2023-05-01 23:15,3164.921,3521.604,0.002,0.003,0,113,60
2023-05-01 23:30,3164.955,3521.604,0.002,0.003,0,17,62
2023-05-01 23:45,3164.975,3521.604,0.002,0.003,0,17,59
2023-05-02 00:00,3164.994,3521.604,0.002,0.003,0,17,61
2023-05-02 00:15,3165.013,3521.604,0.002,0.003,0,86,68
2023-05-02 00:30,3165.039,3521.604,0.002,0.003,0,120,60
2023-05-02 00:45,3165.085,3521.604,0.002,0.003,0,119,60
2023-05-02 01:00,3165.128,3521.604,0.002,0.003,0,114,60
2023-05-02 01:15,3165.168,3521.604,0.002,0.003,0,17,63
2023-05-02 01:30,3165.187,3521.604,0.002,0.003,0,17,62
2023-05-02 01:45,3165.207,3521.604,0.002,0.003,0,17,60
2023-05-02 02:00,3165.225,3521.604,0.002,0.003,0,17,60
2023-05-02 02:15,3165.245,3521.604,0.002,0.003,0,120,60
2023-05-02 02:30,3165.290,3521.604,0.002,0.003,0,120,60
2023-05-02 02:45,3165.336,3521.604,0.002,0.003,0,115,60
2023-05-02 03:00,3165.377,3521.604,0.002,0.003,0,17,60
2023-05-02 03:15,3165.397,3521.604,0.002,0.003,0,16,60
2023-05-02 03:30,3165.416,3521.604,0.002,0.003,0,17,64
2023-05-02 03:45,3165.436,3521.604,0.002,0.003,0,16,60
2023-05-02 04:00,3165.455,3521.604,0.002,0.003,0,124,60
2023-05-02 04:15,3165.495,3521.604,0.002,0.003,0,120,60
2023-05-02 04:30,3165.539,3521.604,0.002,0.003,0,116,60
2023-05-02 04:45,3165.584,3521.604,0.002,0.003,0,71,60
2023-05-02 05:00,3165.606,3521.604,0.002,0.003,0,16,61
2023-05-02 05:15,3165.626,3521.604,0.002,0.003,0,16,60
2023-05-02 05:30,3165.645,3521.604,0.002,0.003,0,17,63
2023-05-02 05:45,3165.664,3521.604,0.002,0.003,0,118,59
2023-05-02 06:00,3165.696,3521.604,0.002,0.003,0,119,60
2023-05-02 06:15,3165.742,3521.604,0.002,0.003,0,116,61
2023-05-02 06:30,3165.785,3521.604,0.002,0.003,0,112,60
2023-05-02 06:45,3165.814,3521.604,0.002,0.003,0,16,61
2023-05-02 07:00,3165.833,3521.604,0.002,0.003,0,16,61
2023-05-02 07:15,3165.833,3521.624,0.002,0.003,0,16,71
2023-05-02 07:30,3165.833,3521.644,0.002,0.003,0,101,66
2023-05-02 07:45,3165.833,3521.673,0.002,0.003,0,118,61
2023-05-02 08:00,3165.833,3521.717,0.002,0.003,0,118,61
2023-05-02 08:15,3165.833,3521.762,0.002,0.003,0,112,61
2023-05-02 08:30,3165.833,3521.795,0.002,0.003,0,16,61
2023-05-02 08:45,3165.833,3521.815,0.002,0.003,0,16,61
2023-05-02 09:00,3165.833,3521.833,0.002,0.003,0,16,61
2023-05-02 09:15,3165.833,3521.853,0.002,0.003,0,16,64
2023-05-02 09:30,3165.833,3521.873,0.002,0.003,0,127,61
2023-05-02 09:45,3165.833,3521.919,0.002,0.003,0,118,61
2023-05-02 10:00,3165.833,3521.963,0.002,0.003,0,113,61
2023-05-02 10:15,3165.833,3522.002,0.002,0.003,0,16,61
2023-05-02 10:30,3165.833,3522.021,0.002,0.003,0,16,61
2023-05-02 10:45,3165.833,3522.041,0.002,0.003,0,17,61
2023-05-02 11:00,3165.833,3522.060,0.002,0.003,0,17,61
2023-05-02 11:15,3165.833,3522.080,0.002,0.003,0,119,64
2023-05-02 11:30,3165.833,3522.121,0.002,0.003,0,118,61
2023-05-02 11:45,3165.833,3522.166,0.002,0.003,0,114,61
2023-05-02 12:00,3165.833,3522.209,0.002,0.003,0,28,61
2023-05-02 12:15,3165.833,3522.230,0.002,0.003,0,16,61
2023-05-02 12:30,3165.833,3522.249,0.002,0.003,0,16,61
2023-05-02 12:45,3165.833,3522.268,0.002,0.003,0,16,61
2023-05-02 13:00,3165.833,3522.287,0.002,0.003,0,117,60
2023-05-02 13:15,3165.833,3522.324,0.002,0.003,0,120,64
2023-05-02 13:30,3165.833,3522.368,0.002,0.003,0,116,61
2023-05-02 13:45,3165.833,3522.413,0.002,0.003,0,112,61
2023-05-02 14:00,3165.833,3522.439,0.002,0.003,0,16,61
2023-05-02 14:15,3165.833,3522.459,0.002,0.003,0,16,61
2023-05-02 14:30,3165.833,3522.478,0.002,0.003,0,17,61
2023-05-02 14:45,3165.833,3522.498,0.002,0.003,0,135,61
2023-05-02 15:00,3165.833,3522.525,0.002,0.003,0,118,60
2023-05-02 15:15,3165.833,3522.570,0.002,0.003,0,118,60
2023-05-02 15:30,3165.833,3522.614,0.002,0.003,0,112,61
2023-05-02 15:45,3165.833,3522.649,0.002,0.003,0,16,61
2023-05-02 16:00,3165.833,3522.668,0.002,0.003,0,16,61
2023-05-02 16:15,3165.833,3522.688,0.002,0.003,0,17,61
2023-05-02 16:30,3165.833,3522.707,0.002,0.003,0,16,61
2023-05-02 16:45,3165.833,3522.727,0.002,0.003,0,118,61
2023-05-02 17:00,3165.833,3522.771,0.002,0.003,0,119,61
2023-05-02 17:15,3165.833,3522.816,0.002,0.003,0,114,61
2023-05-02 17:30,3165.833,3522.858,0.002,0.003,0,16,61
2023-05-02 17:45,3165.833,3522.878,0.002,0.003,0,16,60
2023-05-02 18:00,3165.833,3522.897,0.002,0.003,0,16,60
2023-05-02 18:15,3165.833,3522.916,0.002,0.003,0,16,60
2023-05-02 18:30,3165.833,3522.935,0.002,0.003,0,117,61
2023-05-02 18:45,3165.833,3522.973,0.002,0.003,0,118,61
2023-05-02 19:00,3165.833,3523.016,0.002,0.003,0,116,61
2023-05-02 19:15,3165.833,3523.061,0.002,0.003,0,98,61
2023-05-02 19:30,3165.833,3523.086,0.002,0.003,0,17,61
2023-05-02 19:45,3165.833,3523.106,0.002,0.003,1417,209,62
2023-05-02 20:00,3165.833,3523.327,0.002,0.003,173,211,132
2023-05-02 20:15,3165.833,3523.428,0.002,0.003,6,283,201
2023-05-02 20:30,3165.833,3523.542,0.002,0.003,0,282,162
2023-05-02 20:45,3165.833,3523.645,0.002,0.003,582,118,152
2023-05-02 21:00,3165.833,3523.791,0.002,0.003,0,92,152
2023-05-02 21:15,3165.833,3523.838,0.002,0.003,0,21,161
2023-05-02 21:30,3165.833,3523.878,0.002,0.003,0,27,126
2023-05-02 21:45,3165.833,3523.916,0.002,0.003,1344,116,135
2023-05-02 22:00,3165.833,3524.059,0.002,0.003,0,119,103
2023-05-02 22:15,3165.833,3524.114,0.002,0.003,0,118,76
2023-05-02 22:30,3165.833,3524.159,0.002,0.003,0,112,63
2023-05-02 22:45,3165.833,3524.199,0.002,0.003,0,16,61
2023-05-02 23:00,3165.833,3524.218,0.002,0.003,0,17,61
2023-05-02 23:15,3165.853,3524.218,0.002,0.003,0,16,61
2023-05-02 23:30,3165.872,3524.218,0.002,0.003,0,122,61
2023-05-02 23:45,3165.904,3524.218,0.002,0.003,0,118,61
2023-05-03 00:00,3165.948,3524.218,0.002,0.003,0,117,62
2023-05-03 00:15,3165.993,3524.218,0.002,0.003,0,113,61
2023-05-03 00:30,3166.027,3524.218,0.002,0.003,0,17,129
2023-05-03 00:45,3166.057,3524.218,0.002,0.003,0,16,2002
2023-05-03 01:00,3166.317,3524.218,0.002,0.003,0,17,363
2023-05-03 01:15,3166.361,3524.218,0.002,0.003,0,120,133
2023-05-03 01:30,3166.413,3524.218,0.002,0.003,0,120,135
2023-05-03 01:45,3166.478,3524.218,0.002,0.003,0,116,134
2023-05-03 02:00,3166.536,3524.218,0.002,0.003,0,112,2001
2023-05-03 02:15,3166.835,3524.218,0.002,0.003,0,17,1998
2023-05-03 02:30,3167.231,3524.218,0.002,0.003,0,16,63
2023-05-03 02:45,3167.252,3524.218,0.002,0.003,0,16,61
2023-05-03 03:00,3167.271,3524.218,0.002,0.003,0,122,62
2023-05-03 03:15,3167.311,3524.218,0.002,0.003,0,117,62
2023-05-03 03:30,3167.355,3524.218,0.002,0.003,0,114,61
2023-05-03 03:45,3167.399,3524.218,0.002,0.003,0,57,64
2023-05-03 04:00,3167.421,3524.218,0.002,0.003,0,16,60
2023-05-03 04:15,3167.440,3524.218,0.002,0.003,0,15,60
2023-05-03 04:30,3167.459,3524.218,0.002,0.003,0,15,60
2023-05-03 04:45,3167.478,3524.218,0.002,0.003,0,116,60
2023-05-03 05:00,3167.520,3524.218,0.002,0.003,0,117,61
2023-05-03 05:15,3167.565,3524.218,0.002,0.003,0,112,60
2023-05-03 05:30,3167.606,3524.218,0.002,0.003,0,15,60
2023-05-03 05:45,3167.625,3524.218,0.002,0.003,0,15,60
2023-05-03 06:00,3167.643,3524.218,0.002,0.003,0,15,61
2023-05-03 06:15,3167.663,3524.218,0.002,0.003,0,15,60
2023-05-03 06:30,3167.681,3524.218,0.002,0.003,0,116,61
2023-05-03 06:45,3167.727,3524.218,0.002,0.003,0,116,60
2023-05-03 07:00,3167.770,3524.218,0.002,0.003,0,112,70
2023-05-03 07:15,3167.770,3524.259,0.002,0.003,0,15,70
2023-05-03 07:30,3167.770,3524.280,0.002,0.003,0,15,70
2023-05-03 07:45,3167.770,3524.301,0.002,0.003,0,15,64
2023-05-03 08:00,3167.770,3524.320,0.002,0.003,0,127,61
2023-05-03 08:15,3167.770,3524.358,0.002,0.003,0,117,69
2023-05-03 08:30,3167.770,3524.402,0.002,0.003,0,114,61
2023-05-03 08:45,3167.770,3524.446,0.002,0.003,0,111,61
2023-05-03 09:00,3167.770,3524.478,0.002,0.003,0,16,61
2023-05-03 09:15,3167.770,3524.498,0.002,0.003,0,17,61
2023-05-03 09:30,3167.770,3524.517,0.002,0.003,0,16,60
2023-05-03 09:45,3167.770,3524.537,0.002,0.003,0,121,61
2023-05-03 10:00,3167.770,3524.568,0.002,0.003,0,119,61
2023-05-03 10:15,3167.770,3524.614,0.002,0.003,0,117,64
2023-05-03 10:30,3167.770,3524.657,0.002,0.003,0,113,60
2023-05-03 10:45,3167.770,3524.691,0.002,0.003,0,17,60
2023-05-03 11:00,3167.770,3524.710,0.002,0.003,0,17,60
2023-05-03 11:15,3167.770,3524.729,0.002,0.003,0,17,61
2023-05-03 11:30,3167.770,3524.749,0.002,0.003,0,113,60
2023-05-03 11:45,3167.770,3524.778,0.002,0.003,0,118,61
2023-05-03 12:00,3167.770,3524.822,0.002,0.003,0,116,60
2023-05-03 12:15,3167.770,3524.867,0.002,0.003,0,113,63
2023-05-03 12:30,3167.770,3524.902,0.002,0.003,0,17,60
2023-05-03 12:45,3167.770,3524.922,0.002,0.003,0,17,61
2023-05-03 13:00,3167.770,3524.941,0.002,0.003,0,17,61
2023-05-03 13:15,3167.770,3524.961,0.002,0.003,0,85,60
2023-05-03 13:30,3167.770,3524.986,0.002,0.003,0,119,61
2023-05-03 13:45,3167.770,3525.032,0.002,0.003,0,118,60
2023-05-03 14:00,3167.770,3525.075,0.002,0.003,0,113,61
2023-05-03 14:15,3167.770,3525.115,0.002,0.003,0,17,61
2023-05-03 14:30,3167.770,3525.134,0.002,0.003,0,17,61
2023-05-03 14:45,3167.770,3525.154,0.002,0.003,0,17,60
2023-05-03 15:00,3167.770,3525.173,0.002,0.003,0,33,61
2023-05-03 15:15,3167.770,3525.196,0.002,0.003,0,127,61
2023-05-03 15:30,3167.770,3525.240,0.002,0.003,0,119,61
2023-05-03 15:45,3167.770,3525.286,0.002,0.003,0,114,60
2023-05-03 16:00,3167.770,3525.329,0.002,0.003,0,28,61
2023-05-03 16:15,3167.770,3525.349,0.002,0.003,0,17,61
2023-05-03 16:30,3167.770,3525.368,0.002,0.003,0,17,61
2023-05-03 16:45,3167.770,3525.388,0.002,0.003,0,17,61
2023-05-03 17:00,3167.770,3525.407,0.002,0.003,0,120,60
2023-05-03 17:15,3167.770,3525.448,0.002,0.003,0,119,60
2023-05-03 17:30,3167.770,3525.492,0.002,0.003,0,115,60
2023-05-03 17:45,3167.770,3525.536,0.002,0.003,0,112,60
2023-05-03 18:00,3167.770,3525.560,0.002,0.003,0,17,61
2023-05-03 18:15,3167.770,3525.580,0.002,0.003,0,17,61
2023-05-03 18:30,3167.770,3525.600,0.002,0.003,0,17,60
2023-05-03 18:45,3167.770,3525.620,0.002,0.003,0,119,60
2023-05-03 19:00,3167.770,3525.653,0.002,0.003,0,119,61
2023-05-03 19:15,3167.770,3525.699,0.002,0.003,762,122,87
2023-05-03 19:30,3167.770,3525.882,0.002,0.003,801,120,200
2023-05-03 19:45,3167.770,3526.053,0.002,0.003,224,117,91
2023-05-03 20:00,3167.770,3526.106,0.002,0.003,7,21,66
2023-05-03 20:15,3167.770,3526.128,0.002,0.003,0,21,66
2023-05-03 20:30,3167.770,3526.150,0.002,0.003,0,21,67
2023-05-03 20:45,3167.770,3526.172,0.002,0.003,0,104,65
2023-05-03 21:00,3167.770,3526.200,0.002,0.003,0,124,67
2023-05-03 21:15,3167.770,3526.248,0.002,0.003,0,123,64
2023-05-03 21:30,3167.770,3526.294,0.002,0.003,0,118,64
2023-05-03 21:45,3167.770,3526.337,0.002,0.003,0,21,62
2023-05-03 22:00,3167.770,3526.357,0.002,0.003,0,21,71
2023-05-03 22:15,3167.770,3526.381,0.002,0.003,1180,26,97
2023-05-03 22:30,3167.770,3526.541,0.002,0.003,0,121,87
2023-05-03 22:45,3167.770,3526.588,0.002,0.003,0,119,68
2023-05-03 23:00,3167.771,3526.632,0.002,0.003,0,115,64
2023-05-03 23:15,3167.816,3526.632,0.002,0.003,0,112,59
2023-05-03 23:30,3167.846,3526.632,0.002,0.003,0,17,58
2023-05-03 23:45,3167.865,3526.632,0.002,0.003,0,17,58
2023-05-04 00:00,3167.884,3526.632,0.002,0.003,0,17,59
2023-05-04 00:15,3167.904,3526.632,0.002,0.003,0,129,59
2023-05-04 00:30,3167.948,3526.632,0.002,0.003,0,118,59
2023-05-04 00:45,3167.993,3526.632,0.002,0.003,0,113,58
2023-05-04 01:00,3168.035,3526.632,0.002,0.003,0,41,59
2023-05-04 01:15,3168.057,3526.632,0.002,0.003,0,17,59
2023-05-04 01:30,3168.075,3526.632,0.002,0.003,0,17,59
2023-05-04 01:45,3168.095,3526.632,0.002,0.003,0,68,60
2023-05-04 02:00,3168.119,3526.632,0.002,0.003,0,118,59
2023-05-04 02:15,3168.164,3526.632,0.002,0.003,0,117,59
2023-05-04 02:30,3168.207,3526.632,0.002,0.003,0,113,61
2023-05-04 02:45,3168.245,3526.632,0.002,0.003,0,16,59
2023-05-04 03:00,3168.264,3526.632,0.002,0.003,0,17,59
2023-05-04 03:15,3168.283,3526.632,0.002,0.003,0,16,59
2023-05-04 03:30,3168.302,3526.632,0.002,0.003,0,126,59
2023-05-04 03:45,3168.332,3526.632,0.002,0.003,0,117,59
2023-05-04 04:00,3168.375,3526.632,0.002,0.003,0,116,59
2023-05-04 04:15,3168.419,3526.632,0.002,0.003,0,112,59
2023-05-04 04:30,3168.450,3526.632,0.002,0.003,0,17,60
2023-05-04 04:45,3168.469,3526.632,0.002,0.003,0,17,59
2023-05-04 05:00,3168.488,3526.632,0.002,0.003,0,17,59
2023-05-04 05:15,3168.507,3526.632,0.002,0.003,0,119,59
2023-05-04 05:30,3168.540,3526.632,0.002,0.003,0,120,58
2023-05-04 05:45,3168.585,3526.632,0.002,0.003,0,116,58
2023-05-04 06:00,3168.629,3526.632,0.002,0.003,0,113,60
2023-05-04 06:15,3168.657,3526.632,0.002,0.003,0,17,60
2023-05-04 06:30,3168.675,3526.632,0.002,0.003,0,17,60
2023-05-04 06:45,3168.694,3526.632,0.002,0.003,0,16,60
2023-05-04 07:00,3168.713,3526.634,0.002,0.003,0,117,60
2023-05-04 07:15,3168.713,3526.668,0.002,0.003,0,118,63
2023-05-04 07:30,3168.713,3526.714,0.002,0.003,0,115,88
2023-05-04 07:45,3168.713,3526.761,0.002,0.003,0,112,88
2023-05-04 08:00,3168.713,3526.796,0.002,0.003,0,16,87
2023-05-04 08:15,3168.713,3526.823,0.002,0.003,0,17,88
2023-05-04 08:30,3168.713,3526.849,0.002,0.003,1527,17,92
2023-05-04 08:45,3168.713,3527.089,0.002,0.003,7,119,150
2023-05-04 09:00,3168.713,3527.143,0.002,0.003,2,120,140
2023-05-04 09:15,3168.713,3527.205,0.002,0.003,0,116,125
2023-05-04 09:30,3168.713,3527.262,0.002,0.003,3,113,117
2023-05-04 09:45,3168.713,3527.308,0.002,0.003,1913,17,114
2023-05-04 10:00,3168.713,3527.585,0.002,0.003,269,17,127
2023-05-04 10:15,3168.713,3527.655,0.002,0.003,50,17,118
2023-05-04 10:30,3168.713,3527.690,0.002,0.003,0,280,115
2023-05-04 10:45,3168.713,3527.734,0.002,0.003,0,118,114
2023-05-04 11:00,3168.713,3527.790,0.002,0.003,0,118,111
2023-05-04 11:15,3168.713,3527.847,0.002,0.003,0,113,106
2023-05-04 11:30,3168.713,3527.892,0.002,0.003,1085,17,106
2023-05-04 11:45,3168.713,3528.034,0.002,0.003,1745,17,105
2023-05-04 12:00,3168.713,3528.359,0.002,0.003,1086,101,77
2023-05-04 12:15,3168.713,3528.585,0.002,0.003,774,120,84
2023-05-04 12:30,3168.713,3528.787,0.002,0.003,35,118,98
2023-05-04 12:45,3168.713,3528.846,0.002,0.003,0,112,81
2023-05-04 13:00,3168.713,3528.892,0.002,0.003,0,75,78
2023-05-04 13:15,3168.713,3528.921,0.002,0.003,0,15,80
2023-05-04 13:30,3168.713,3528.944,0.002,0.003,0,16,78
2023-05-04 13:45,3168.713,3528.968,0.002,0.003,0,15,78
2023-05-04 14:00,3168.713,3528.991,0.002,0.003,0,117,78
2023-05-04 14:15,3168.713,3529.038,0.002,0.003,0,117,76
2023-05-04 14:30,3168.713,3529.085,0.002,0.003,0,114,76
2023-05-04 14:45,3168.713,3529.134,0.002,0.003,905,111,125
2023-05-04 15:00,3168.713,3529.264,0.002,0.003,0,32,1803
2023-05-04 15:15,3168.713,3529.462,0.002,0.003,0,32,705
2023-05-04 15:30,3168.713,3529.586,0.002,0.003,0,33,176
2023-05-04 15:45,3168.713,3529.639,0.002,0.003,0,134,179
2023-05-04 16:00,3168.713,3529.714,0.002,0.003,0,135,182
2023-05-04 16:15,3168.713,3529.793,0.002,0.003,0,114,691
2023-05-04 16:30,3168.713,3529.917,0.002,0.003,3,87,2016
2023-05-04 16:45,3168.713,3530.445,0.002,0.003,0,16,1199
2023-05-04 17:00,3168.713,3530.539,0.002,0.003,7,16,102
2023-05-04 17:15,3168.713,3530.566,0.002,0.003,0,16,65
2023-05-04 17:30,3168.713,3530.585,0.002,0.003,0,121,64
2023-05-04 17:45,3168.713,3530.627,0.002,0.003,0,121,64
2023-05-04 18:00,3168.713,3530.672,0.002,0.003,0,115,62
2023-05-04 18:15,3168.713,3530.717,0.002,0.003,0,110,63
2023-05-04 18:30,3168.713,3530.746,0.002,0.003,0,16,64
2023-05-04 18:45,3168.713,3530.767,0.002,0.003,0,16,63
2023-05-04 19:00,3168.713,3530.786,0.002,0.003,0,16,62
2023-05-04 19:15,3168.713,3530.807,0.002,0.003,0,174,67
2023-05-04 19:30,3168.713,3530.842,0.002,0.003,0,118,63
2023-05-04 19:45,3168.713,3530.888,0.002,0.003,0,116,62
2023-05-04 20:00,3168.713,3530.932,0.002,0.003,0,111,65
2023-05-04 20:15,3168.713,3530.967,0.002,0.003,0,16,63
2023-05-04 20:30,3168.713,3530.987,0.002,0.003,0,16,64
2023-05-04 20:45,3168.713,3531.007,0.002,0.003,0,16,64
2023-05-04 21:00,3168.713,3531.026,0.002,0.003,0,113,63
2023-05-04 21:15,3168.713,3531.056,0.002,0.003,0,119,61
2023-05-04 21:30,3168.713,3531.100,0.002,0.003,0,117,61
2023-05-04 21:45,3168.713,3531.145,0.002,0.003,0,112,63
2023-05-04 22:00,3168.713,3531.183,0.002,0.003,0,16,62
2023-05-04 22:15,3168.713,3531.203,0.002,0.003,0,16,61
2023-05-04 22:30,3168.713,3531.222,0.002,0.003,0,16,63
2023-05-04 22:45,3168.713,3531.241,0.002,0.003,0,50,64
2023-05-04 23:00,3168.714,3531.263,0.002,0.003,0,121,64
2023-05-04 23:15,3168.760,3531.263,0.002,0.003,0,117,61
2023-05-04 23:30,3168.803,3531.263,0.002,0.003,0,112,63
2023-05-04 23:45,3168.847,3531.263,0.002,0.003,0,20,83
2023-05-05 00:00,3168.872,3531.263,0.002,0.003,7,20,77
2023-05-05 00:15,3168.895,3531.263,0.002,0.003,0,17,66
2023-05-05 00:30,3168.915,3531.263,0.002,0.003,0,17,66
2023-05-05 00:45,3168.937,3531.263,0.002,0.003,0,120,60
2023-05-05 01:00,3168.978,3531.263,0.002,0.003,0,121,60
2023-05-05 01:15,3169.024,3531.263,0.002,0.003,0,115,60
2023-05-05 01:30,3169.067,3531.263,0.002,0.003,0,88,60
2023-05-05 01:45,3169.093,3531.263,0.002,0.003,0,17,60
2023-05-05 02:00,3169.112,3531.263,0.002,0.003,0,17,60
2023-05-05 02:15,3169.132,3531.263,0.002,0.003,0,17,61
2023-05-05 02:30,3169.151,3531.263,0.002,0.003,0,121,61
2023-05-05 02:45,3169.186,3531.263,0.002,0.003,0,121,60
