EAN;Datum;Van;Tot;Btw-percentage;Verbruik: Beginstand;Verbruik: Eindstand;Verbruik in kWh;Marktprijs (excl btw) in EUR/kWh;Verbruik: Inkoopvergoeding (excl btw) in EUR/kWh;Kosten in EUR (marktprijs * verbruik) (excl btw);Kosten in EUR ((Marktprijs + inkoopvergoeding) * verbruik) (excl btw);Kosten in EUR ((marktprijs + inkoopvergoeding) * verbruik) (incl btw);Teruglevering: Beginstand;Teruglevering: Eindstand;Teruglevering in kWh;Teruglevering: Inkoopvergoeding (excl btw) in EUR/kWh;Teruglevering: Opbrengst in EUR (marktprijs * teruglevering) (excl btw);Teruglevering: Opbrengst in EUR ((marktprijs – inkoopvergoeding) * teruglevering) (excl btw);Teruglevering: Opbrengst in EUR ((marktprijs – inkoopvergoeding) * teruglevering) (incl btw)
871687460010148427;2024-12-27;14:00;15:00;21%;10.105,505;10.105,612;0,10700;0,12012;0,01500;0,01285;0,01446;0,01749;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-27;15:00;16:00;21%;10.105,612;10.105,718;0,10600;0,13364;0,01500;0,01417;0,01576;0,01906;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-27;16:00;17:00;21%;10.105,718;10.105,789;0,07100;0,14421;0,01500;0,01024;0,01130;0,01368;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-27;17:00;18:00;21%;10.105,789;10.105,914;0,12500;0,15155;0,01500;0,01894;0,02082;0,02519;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-27;18:00;19:00;21%;10.105,914;10.106,023;0,10900;0,15840;0,01500;0,01727;0,01890;0,02287;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-27;19:00;20:00;21%;10.106,023;10.106,138;0,11500;0,14643;0,01500;0,01684;0,01856;0,02246;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-27;20:00;21:00;21%;10.106,138;10.106,252;0,11400;0,13314;0,01500;0,01518;0,01689;0,02043;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-27;21:00;22:00;21%;10.106,252;10.106,366;0,11400;0,12542;0,01500;0,01430;0,01601;0,01937;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-27;22:00;23:00;21%;10.106,366;10.106,478;0,11200;0,12676;0,01500;0,01420;0,01588;0,01921;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-27;23:00;00:00;21%;10.106,478;10.106,548;0,07000;0,11400;0,01500;0,00798;0,00903;0,01093;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;00:00;01:00;21%;10.106,548;10.106,674;0,12600;0,12640;0,01500;0,01593;0,01782;0,02156;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;01:00;02:00;21%;10.106,674;10.106,78;0,10600;0,11663;0,01500;0,01236;0,01395;0,01688;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;02:00;03:00;21%;10.106,78;10.106,886;0,10600;0,11015;0,01500;0,01168;0,01327;0,01605;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;03:00;04:00;21%;10.106,886;10.106,992;0,10600;0,10592;0,01500;0,01123;0,01282;0,01551;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;04:00;05:00;21%;10.106,992;10.107,099;0,10700;0,10293;0,01500;0,01101;0,01262;0,01527;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;05:00;06:00;21%;10.107,099;10.107,212;0,11300;0,10558;0,01500;0,01193;0,01363;0,01649;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;06:00;07:00;21%;10.107,212;10.107,308;0,09600;0,10971;0,01500;0,01053;0,01197;0,01449;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;07:00;08:00;21%;10.107,308;10.107,43;0,12200;0,12424;0,01500;0,01516;0,01699;0,02055;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;08:00;09:00;21%;10.107,43;10.107,538;0,10800;0,12800;0,01500;0,01382;0,01544;0,01869;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;09:00;10:00;21%;10.107,538;10.107,645;0,10700;0,12830;0,01500;0,01373;0,01533;0,01855;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;10:00;11:00;21%;10.107,645;10.107,753;0,10800;0,12283;0,01500;0,01327;0,01489;0,01801;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;11:00;12:00;21%;10.107,753;10.107,86;0,10700;0,11340;0,01500;0,01213;0,01374;0,01662;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;12:00;13:00;21%;10.107,86;10.107,967;0,10700;0,10897;0,01500;0,01166;0,01326;0,01605;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;13:00;14:00;21%;10.107,967;10.108,074;0,10700;0,11001;0,01500;0,01177;0,01338;0,01619;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;14:00;15:00;21%;10.108,074;10.108,166;0,09200;0,11724;0,01500;0,01079;0,01217;0,01472;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;15:00;16:00;21%;10.108,166;10.108,284;0,11800;0,13410;0,01500;0,01582;0,01759;0,02129;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;16:00;17:00;21%;10.108,284;10.108,4;0,11600;0,14002;0,01500;0,01624;0,01798;0,02176;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;17:00;18:00;21%;10.108,4;10.108,513;0,11300;0,15049;0,01500;0,01701;0,01870;0,02263;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;18:00;19:00;21%;10.108,513;10.108,625;0,11200;0,14780;0,01500;0,01655;0,01823;0,02206;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;19:00;20:00;21%;10.108,625;10.108,731;0,10600;0,14088;0,01500;0,01493;0,01652;0,01999;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;20:00;21:00;21%;10.108,731;10.108,837;0,10600;0,12959;0,01500;0,01374;0,01533;0,01855;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;21:00;22:00;21%;10.108,837;10.108,907;0,07000;0,12590;0,01500;0,00881;0,00986;0,01193;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;22:00;23:00;21%;10.108,907;10.109,033;0,12600;0,12125;0,01500;0,01528;0,01717;0,02077;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-28;23:00;00:00;21%;10.109,033;10.109,14;0,10700;0,11500;0,01500;0,01231;0,01391;0,01683;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;00:00;01:00;21%;10.109,14;10.109,246;0,10600;0,12739;0,01500;0,01350;0,01509;0,01826;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;01:00;02:00;21%;10.109,246;10.109,354;0,10800;0,11409;0,01500;0,01232;0,01394;0,01687;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;02:00;03:00;21%;10.109,354;10.109,467;0,11300;0,10771;0,01500;0,01217;0,01387;0,01678;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;03:00;04:00;21%;10.109,467;10.109,579;0,11200;0,10170;0,01500;0,01139;0,01307;0,01582;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;04:00;05:00;21%;10.109,579;10.109,671;0,09200;0,09773;0,01500;0,00899;0,01037;0,01255;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;05:00;06:00;21%;10.109,671;10.109,794;0,12300;0,09861;0,01500;0,01213;0,01397;0,01691;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;06:00;07:00;21%;10.109,794;10.109,9;0,10600;0,09816;0,01500;0,01040;0,01199;0,01451;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;07:00;08:00;21%;10.109,9;10.110,006;0,10600;0,10356;0,01500;0,01098;0,01257;0,01521;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;08:00;09:00;21%;10.110,006;10.110,112;0,10600;0,11071;0,01500;0,01174;0,01333;0,01612;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;09:00;10:00;21%;10.110,112;10.110,218;0,10600;0,11817;0,01500;0,01253;0,01412;0,01708;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;10:00;11:00;21%;10.110,218;10.110,326;0,10800;0,12870;0,01500;0,01390;0,01552;0,01878;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;11:00;12:00;21%;10.110,326;10.110,432;0,10600;0,12120;0,01500;0,01285;0,01444;0,01747;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;12:00;13:00;21%;10.110,432;10.110,518;0,08600;0,12277;0,01500;0,01056;0,01185;0,01434;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;13:00;14:00;21%;10.110,518;10.110,637;0,11900;0,12400;0,01500;0,01476;0,01654;0,02001;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;14:00;15:00;21%;10.110,637;10.110,753;0,11600;0,12870;0,01500;0,01493;0,01667;0,02017;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;15:00;16:00;21%;10.110,753;10.110,867;0,11400;0,12001;0,01500;0,01368;0,01539;0,01862;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;16:00;17:00;21%;10.110,867;10.110,98;0,11300;0,12288;0,01500;0,01389;0,01558;0,01885;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;17:00;18:00;21%;10.110,98;10.111,089;0,10900;0,14493;0,01500;0,01580;0,01743;0,02109;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;18:00;19:00;21%;10.111,089;10.111,196;0,10700;0,13810;0,01500;0,01478;0,01638;0,01982;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;19:00;20:00;21%;10.111,196;10.111,265;0,06900;0,10990;0,01500;0,00758;0,00862;0,01043;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;20:00;21:00;21%;10.111,265;10.111,392;0,12700;0,09508;0,01500;0,01208;0,01398;0,01692;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;21:00;22:00;21%;10.111,392;10.111,497;0,10500;0,09286;0,01500;0,00975;0,01133;0,01370;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;22:00;23:00;21%;10.111,497;10.111,603;0,10600;0,08613;0,01500;0,00913;0,01072;0,01297;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-29;23:00;00:00;21%;10.111,603;10.111,709;0,10600;0,07373;0,01500;0,00782;0,00941;0,01138;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;00:00;01:00;21%;10.111,709;10.111,815;0,10600;0,07553;0,01500;0,00801;0,00960;0,01161;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;01:00;02:00;21%;10.111,815;10.111,927;0,11200;0,07620;0,01500;0,00853;0,01021;0,01236;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;02:00;03:00;21%;10.111,927;10.112,028;0,10100;0,06520;0,01500;0,00659;0,00810;0,00980;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;03:00;04:00;21%;10.112,028;10.112,142;0,11400;0,04000;0,01500;0,00456;0,00627;0,00759;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;04:00;05:00;21%;10.112,142;10.112,258;0,11600;0,03490;0,01500;0,00405;0,00579;0,00700;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;05:00;06:00;21%;10.112,258;10.112,366;0,10800;0,06703;0,01500;0,00724;0,00886;0,01072;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;06:00;07:00;21%;10.112,366;10.112,471;0,10500;0,07363;0,01500;0,00773;0,00931;0,01126;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;07:00;08:00;21%;10.112,471;10.112,577;0,10600;0,08156;0,01500;0,00865;0,01024;0,01238;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;08:00;09:00;21%;10.112,577;10.112,683;0,10600;0,10830;0,01500;0,01148;0,01307;0,01581;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;09:00;10:00;21%;10.112,683;10.112,789;0,10600;0,13358;0,01500;0,01416;0,01575;0,01906;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;10:00;11:00;21%;10.112,789;10.112,861;0,07200;0,13500;0,01500;0,00972;0,01080;0,01307;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;11:00;12:00;21%;10.112,861;10.112,984;0,12300;0,12490;0,01500;0,01536;0,01721;0,02082;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;12:00;13:00;21%;10.112,984;10.113,093;0,10900;0,08510;0,01500;0,00928;0,01091;0,01320;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;13:00;14:00;21%;10.113,093;10.113,209;0,11600;0,08086;0,01500;0,00938;0,01112;0,01345;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;14:00;15:00;21%;10.113,209;10.113,323;0,11400;0,08440;0,01500;0,00962;0,01133;0,01371;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;15:00;16:00;21%;10.113,323;10.113,436;0,11300;0,10340;0,01500;0,01168;0,01338;0,01619;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;16:00;17:00;21%;10.113,436;10.113,549;0,11300;0,13600;0,01500;0,01537;0,01706;0,02065;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;17:00;18:00;21%;10.113,549;10.113,631;0,08200;0,15000;0,01500;0,01230;0,01353;0,01637;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;18:00;19:00;21%;10.113,631;10.113,758;0,12700;0,10993;0,01500;0,01396;0,01587;0,01920;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;19:00;20:00;21%;10.113,758;10.113,864;0,10600;0,08742;0,01500;0,00927;0,01086;0,01314;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;20:00;21:00;21%;10.113,864;10.113,975;0,11100;0,07584;0,01500;0,00842;0,01008;0,01220;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;21:00;22:00;21%;10.113,975;10.114,084;0,10900;0,06851;0,01500;0,00747;0,00910;0,01101;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;22:00;23:00;21%;10.114,084;10.114,191;0,10700;0,06795;0,01500;0,00727;0,00888;0,01074;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-30;23:00;00:00;21%;10.114,191;10.114,296;0,10500;0,03647;0,01500;0,00383;0,00540;0,00654;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;00:00;01:00;21%;10.114,296;10.114,404;0,10800;0,07630;0,01500;0,00824;0,00986;0,01193;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;01:00;02:00;21%;10.114,404;10.114,493;0,08900;0,05490;0,01500;0,00489;0,00622;0,00753;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;02:00;03:00;21%;10.114,493;10.114,615;0,12200;0,05643;0,01500;0,00688;0,00871;0,01054;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;03:00;04:00;21%;10.114,615;10.114,731;0,11600;0,03490;0,01500;0,00405;0,00579;0,00700;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;04:00;05:00;21%;10.114,731;10.114,847;0,11600;0,03088;0,01500;0,00358;0,00532;0,00644;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;05:00;06:00;21%;10.114,847;10.114,963;0,11600;0,03021;0,01500;0,00350;0,00524;0,00635;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;06:00;07:00;21%;10.114,963;10.115,072;0,10900;0,04000;0,01500;0,00436;0,00600;0,00725;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;07:00;08:00;21%;10.115,072;10.115,18;0,10800;0,07029;0,01500;0,00759;0,00921;0,01115;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;08:00;09:00;21%;10.115,18;10.115,251;0,07100;0,09900;0,01500;0,00703;0,00809;0,00979;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;09:00;10:00;21%;10.115,251;10.115,378;0,12700;0,14799;0,01500;0,01879;0,02070;0,02505;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;10:00;11:00;21%;10.115,378;10.115,489;0,11100;0,14990;0,01500;0,01664;0,01830;0,02215;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;11:00;12:00;21%;10.115,489;10.115,599;0,11000;0,13700;0,01500;0,01507;0,01672;0,02023;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;12:00;13:00;21%;10.115,599;10.115,707;0,10800;0,12170;0,01500;0,01314;0,01476;0,01786;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;13:00;14:00;21%;10.115,707;10.115,818;0,11100;0,09900;0,01500;0,01099;0,01265;0,01531;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;14:00;15:00;21%;10.115,818;10.115,928;0,11000;0,08400;0,01500;0,00924;0,01089;0,01318;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;15:00;16:00;21%;10.115,928;10.116,035;0,10700;0,08432;0,01500;0,00902;0,01063;0,01286;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;16:00;17:00;21%;10.116,035;10.116,151;0,11600;0,09490;0,01500;0,01101;0,01275;0,01543;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;17:00;18:00;21%;10.116,151;10.116,269;0,11800;0,12170;0,01500;0,01436;0,01613;0,01952;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;18:00;19:00;21%;10.116,269;10.116,376;0,10700;0,09900;0,01500;0,01059;0,01220;0,01476;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;19:00;20:00;21%;10.116,376;10.116,483;0,10700;0,07056;0,01500;0,00755;0,00915;0,01108;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;20:00;21:00;21%;10.116,483;10.116,59;0,10700;0,05990;0,01500;0,00641;0,00801;0,00970;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;21:00;22:00;21%;10.116,59;10.116,696;0,10600;0,01820;0,01500;0,00193;0,00352;0,00426;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;22:00;23:00;21%;10.116,696;10.116,803;0,10700;0,00906;0,01500;0,00097;0,00257;0,00312;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2024-12-31;23:00;00:00;21%;10.116,803;10.116,885;0,08200;0,00052;0,01500;0,00004;0,00127;0,00154;0,019;0,019;0,00000;0,01050;0,00000;0,00000;0,00000
