EAN;Datum;Van;Tot;Btw-percentage;Verbruik: Beginstand;Verbruik: Eindstand;Verbruik in kWh;Marktprijs (excl btw) in EUR/kWh;Verbruik: Inkoopvergoeding (excl btw) in EUR/kWh;Kosten in EUR (marktprijs * verbruik) (excl btw);Kosten in EUR ((Marktprijs + inkoopvergoeding) * verbruik) (excl btw);Kosten in EUR ((marktprijs + inkoopvergoeding) * verbruik) (incl btw);Teruglevering: Beginstand;Teruglevering: Eindstand;Teruglevering in kWh;Teruglevering: Inkoopvergoeding (excl btw) in EUR/kWh;Teruglevering: Opbrengst in EUR (marktprijs * teruglevering) (excl btw);Teruglevering: Opbrengst in EUR ((marktprijs – inkoopvergoeding) * teruglevering) (excl btw);Teruglevering: Opbrengst in EUR ((marktprijs – inkoopvergoeding) * teruglevering) (incl btw)
871687460010148427;2025-04-12;18:00;19:00;21%;10.707,011;10.707,378;0,36700;0,09885;0,01500;0,03628;0,04178;0,05056;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-12;19:00;20:00;21%;10.707,378;10.707,706;0,32800;0,13420;0,01500;0,04402;0,04894;0,05921;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-12;20:00;21:00;21%;10.707,706;10.707,851;0,14500;0,11746;0,01500;0,01703;0,01921;0,02324;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-12;21:00;22:00;21%;10.707,851;10.708,128;0,27700;0,08924;0,01500;0,02472;0,02887;0,03494;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-12;22:00;23:00;21%;10.708,128;10.708,266;0,13800;0,08200;0,01500;0,01132;0,01339;0,01620;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-12;23:00;00:00;21%;10.708,266;10.708,409;0,14300;0,06990;0,01500;0,01000;0,01214;0,01469;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;00:00;01:00;21%;10.708,409;10.708,522;0,11300;0,06399;0,01500;0,00723;0,00893;0,01080;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;01:00;02:00;21%;10.708,522;10.708,666;0,14400;0,05600;0,01500;0,00806;0,01022;0,01237;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;02:00;03:00;21%;10.708,666;10.708,793;0,12700;0,04236;0,01500;0,00538;0,00728;0,00881;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;03:00;04:00;21%;10.708,793;10.708,935;0,14200;0,02950;0,01500;0,00419;0,00632;0,00765;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;04:00;05:00;21%;10.708,935;10.709,076;0,14100;0,03490;0,01500;0,00492;0,00704;0,00851;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;05:00;06:00;21%;10.709,076;10.709,216;0,14000;0,03490;0,01500;0,00489;0,00699;0,00845;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;06:00;07:00;21%;10.709,216;10.709,352;0,13600;0,03225;0,01500;0,00439;0,00643;0,00778;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;07:00;08:00;21%;10.709,352;10.709,441;0,08900;0,02775;0,01500;0,00247;0,00380;0,00460;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;08:00;09:00;21%;10.709,441;10.709,644;0,20300;0,03450;0,01500;0,00700;0,01005;0,01216;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;09:00;10:00;21%;10.709,644;10.710,309;0,66500;0,00843;0,01500;0,00561;0,01558;0,01885;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;10:00;11:00;21%;10.710,309;10.710,975;0,66600;0,00000;0,01500;0,00000;0,00999;0,01209;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;11:00;12:00;21%;10.710,975;10.711,625;0,65000;-0,00002;0,01500;-0,00001;0,00974;0,01178;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;12:00;13:00;21%;10.711,625;10.712,169;0,54400;-0,00200;0,01500;-0,00109;0,00707;0,00856;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;13:00;14:00;21%;10.712,169;10.712,473;0,30400;-0,01884;0,01500;-0,00573;-0,00117;-0,00141;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;14:00;15:00;21%;10.712,473;10.712,765;0,29200;-0,02538;0,01500;-0,00741;-0,00303;-0,00367;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;15:00;16:00;21%;10.712,765;10.713,047;0,28200;-0,00993;0,01500;-0,00280;0,00143;0,00173;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;16:00;17:00;21%;10.713,047;10.714,632;1,58500;-0,00001;0,01500;-0,00002;0,02376;0,02875;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;17:00;18:00;21%;10.714,632;10.715,38;0,74800;0,01635;0,01500;0,01223;0,02345;0,02837;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;18:00;19:00;21%;10.715,38;10.715,808;0,42800;0,09002;0,01500;0,03853;0,04495;0,05439;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;19:00;20:00;21%;10.715,808;10.716,58;0,77200;0,10957;0,01500;0,08459;0,09617;0,11636;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;20:00;21:00;21%;10.716,58;10.716,794;0,21400;0,11274;0,01500;0,02413;0,02734;0,03308;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;21:00;22:00;21%;10.716,794;10.716,959;0,16500;0,10696;0,01500;0,01765;0,02012;0,02435;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;22:00;23:00;21%;10.716,959;10.717,099;0,14000;0,09765;0,01500;0,01367;0,01577;0,01908;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-13;23:00;00:00;21%;10.717,099;10.717,223;0,12400;0,09000;0,01500;0,01116;0,01302;0,01575;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;00:00;01:00;21%;10.717,223;10.717,347;0,12400;0,08161;0,01500;0,01012;0,01198;0,01450;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;01:00;02:00;21%;10.717,347;10.717,48;0,13300;0,07799;0,01500;0,01037;0,01237;0,01496;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;02:00;03:00;21%;10.717,48;10.717,618;0,13800;0,07751;0,01500;0,01070;0,01277;0,01545;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;03:00;04:00;21%;10.717,618;10.717,719;0,10100;0,07755;0,01500;0,00783;0,00935;0,01131;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;04:00;05:00;21%;10.717,719;10.717,858;0,13900;0,07925;0,01500;0,01102;0,01310;0,01585;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;05:00;06:00;21%;10.717,858;10.717,981;0,12300;0,08868;0,01500;0,01091;0,01275;0,01543;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;06:00;07:00;21%;10.717,981;10.718,127;0,14600;0,11459;0,01500;0,01673;0,01892;0,02289;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;07:00;08:00;21%;10.718,127;10.718,269;0,14200;0,15052;0,01500;0,02137;0,02350;0,02844;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;08:00;09:00;21%;10.718,269;10.718,629;0,36000;0,14370;0,01500;0,05173;0,05713;0,06913;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;09:00;10:00;21%;10.718,629;10.719,033;0,40400;0,10006;0,01500;0,04042;0,04648;0,05625;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;10:00;11:00;21%;10.719,033;10.719,213;0,18000;0,08510;0,01500;0,01532;0,01802;0,02180;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;11:00;12:00;21%;10.719,213;10.719,882;0,66900;0,07000;0,01500;0,04683;0,05687;0,06881;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;12:00;13:00;21%;10.719,882;10.720,246;0,36400;0,06084;0,01500;0,02215;0,02761;0,03340;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;13:00;14:00;21%;10.720,246;10.720,396;0,15000;0,05656;0,01500;0,00848;0,01073;0,01299;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;14:00;15:00;21%;10.720,396;10.720,595;0,19900;0,05652;0,01500;0,01125;0,01423;0,01722;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;15:00;16:00;21%;10.720,595;10.721,271;0,67600;0,06644;0,01500;0,04491;0,05505;0,06661;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;16:00;17:00;21%;10.721,271;10.721,471;0,20000;0,07656;0,01500;0,01531;0,01831;0,02216;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;17:00;18:00;21%;10.721,471;10.721,671;0,20000;0,08888;0,01500;0,01778;0,02078;0,02514;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;18:00;19:00;21%;10.721,671;10.722,971;1,30000;0,10830;0,01500;0,14079;0,16029;0,19395;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;19:00;20:00;21%;10.722,971;10.723,396;0,42500;0,18000;0,01500;0,07650;0,08288;0,10028;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;20:00;21:00;21%;10.723,396;10.723,61;0,21400;0,14866;0,01500;0,03181;0,03502;0,04238;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;21:00;22:00;21%;10.723,61;10.723,805;0,19500;0,09781;0,01500;0,01907;0,02200;0,02662;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;22:00;23:00;21%;10.723,805;10.723,948;0,14300;0,07769;0,01500;0,01111;0,01325;0,01604;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-14;23:00;00:00;21%;10.723,948;10.724,088;0,14000;0,07600;0,01500;0,01064;0,01274;0,01542;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;00:00;01:00;21%;10.724,088;10.724,187;0,09900;0,07890;0,01500;0,00781;0,00930;0,01125;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;01:00;02:00;21%;10.724,187;10.724,34;0,15300;0,07400;0,01500;0,01132;0,01362;0,01648;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;02:00;03:00;21%;10.724,34;10.724,472;0,13200;0,06990;0,01500;0,00923;0,01121;0,01356;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;03:00;04:00;21%;10.724,472;10.724,605;0,13300;0,07000;0,01500;0,00931;0,01131;0,01368;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;04:00;05:00;21%;10.724,605;10.724,737;0,13200;0,06630;0,01500;0,00875;0,01073;0,01299;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;05:00;06:00;21%;10.724,737;10.724,871;0,13400;0,06500;0,01500;0,00871;0,01072;0,01297;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;06:00;07:00;21%;10.724,871;10.725,026;0,15500;0,07738;0,01500;0,01199;0,01432;0,01733;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;07:00;08:00;21%;10.725,026;10.725,152;0,12600;0,09260;0,01500;0,01167;0,01356;0,01640;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;08:00;09:00;21%;10.725,152;10.725,307;0,15500;0,09700;0,01500;0,01504;0,01736;0,02101;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;09:00;10:00;21%;10.725,307;10.725,456;0,14900;0,06797;0,01500;0,01013;0,01236;0,01496;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;10:00;11:00;21%;10.725,456;10.726,158;0,70200;0,04893;0,01500;0,03435;0,04488;0,05430;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;11:00;12:00;21%;10.726,158;10.726,663;0,50500;0,00292;0,01500;0,00147;0,00905;0,01095;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;12:00;13:00;21%;10.726,663;10.726,796;0,13300;0,00157;0,01500;0,00021;0,00220;0,00267;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;13:00;14:00;21%;10.726,796;10.726,929;0,13300;0,00000;0,01500;0,00000;0,00200;0,00241;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;14:00;15:00;21%;10.726,929;10.727,062;0,13300;0,00271;0,01500;0,00036;0,00236;0,00285;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;15:00;16:00;21%;10.727,062;10.727,211;0,14900;0,04486;0,01500;0,00668;0,00892;0,01079;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;16:00;17:00;21%;10.727,211;10.727,342;0,13100;0,07800;0,01500;0,01022;0,01218;0,01474;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;17:00;18:00;21%;10.727,342;10.727,474;0,13200;0,09200;0,01500;0,01214;0,01412;0,01709;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;18:00;19:00;21%;10.727,474;10.728,462;0,98800;0,10037;0,01500;0,09917;0,11399;0,13792;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;19:00;20:00;21%;10.728,462;10.728,782;0,32000;0,12588;0,01500;0,04028;0,04508;0,05455;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;20:00;21:00;21%;10.728,782;10.729,057;0,27500;0,13317;0,01500;0,03662;0,04075;0,04930;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;21:00;22:00;21%;10.729,057;10.729,336;0,27900;0,10596;0,01500;0,02956;0,03375;0,04083;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;22:00;23:00;21%;10.729,336;10.729,478;0,14200;0,09652;0,01500;0,01371;0,01584;0,01916;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-15;23:00;00:00;21%;10.729,478;10.729,606;0,12800;0,08882;0,01500;0,01137;0,01329;0,01608;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;00:00;01:00;21%;10.729,606;10.729,732;0,12600;0,08540;0,01500;0,01076;0,01265;0,01531;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;01:00;02:00;21%;10.729,732;10.729,859;0,12700;0,07848;0,01500;0,00997;0,01187;0,01437;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;02:00;03:00;21%;10.729,859;10.729,997;0,13800;0,07830;0,01500;0,01081;0,01288;0,01558;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;03:00;04:00;21%;10.729,997;10.730,135;0,13800;0,07057;0,01500;0,00974;0,01181;0,01429;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;04:00;05:00;21%;10.730,135;10.730,238;0,10300;0,06997;0,01500;0,00721;0,00875;0,01059;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;05:00;06:00;21%;10.730,238;10.730,379;0,14100;0,07896;0,01500;0,01113;0,01325;0,01603;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;06:00;07:00;21%;10.730,379;10.730,514;0,13500;0,10150;0,01500;0,01370;0,01573;0,01903;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;07:00;08:00;21%;10.730,514;10.731,106;0,59200;0,12447;0,01500;0,07369;0,08257;0,09991;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;08:00;09:00;21%;10.731,106;10.731,29;0,18400;0,10994;0,01500;0,02023;0,02299;0,02782;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;09:00;10:00;21%;10.731,29;10.731,428;0,13800;0,09335;0,01500;0,01288;0,01495;0,01809;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;10:00;11:00;21%;10.731,428;10.731,554;0,12600;0,07798;0,01500;0,00983;0,01172;0,01418;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;11:00;12:00;21%;10.731,554;10.731,652;0,09800;0,06170;0,01500;0,00605;0,00752;0,00910;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;12:00;13:00;21%;10.731,652;10.731,79;0,13800;0,03347;0,01500;0,00462;0,00669;0,00809;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;13:00;14:00;21%;10.731,79;10.731,925;0,13500;0,02134;0,01500;0,00288;0,00491;0,00594;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;14:00;15:00;21%;10.731,925;10.732,06;0,13500;0,02509;0,01500;0,00339;0,00541;0,00655;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;15:00;16:00;21%;10.732,06;10.732,194;0,13400;0,05500;0,01500;0,00737;0,00938;0,01135;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;16:00;17:00;21%;10.732,194;10.732,32;0,12600;0,06800;0,01500;0,00857;0,01046;0,01265;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;17:00;18:00;21%;10.732,32;10.732,445;0,12500;0,08900;0,01500;0,01113;0,01300;0,01573;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;18:00;19:00;21%;10.732,445;10.732,541;0,09600;0,11487;0,01500;0,01103;0,01247;0,01509;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;19:00;20:00;21%;10.732,541;10.732,674;0,13300;0,14600;0,01500;0,01942;0,02141;0,02591;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;20:00;21:00;21%;10.732,674;10.732,805;0,13100;0,13692;0,01500;0,01794;0,01990;0,02408;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;21:00;22:00;21%;10.732,805;10.732,935;0,13000;0,11982;0,01500;0,01558;0,01753;0,02121;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;22:00;23:00;21%;10.732,935;10.733,215;0,28000;0,10926;0,01500;0,03059;0,03479;0,04210;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-16;23:00;00:00;21%;10.733,215;10.733,349;0,13400;0,09859;0,01500;0,01321;0,01522;0,01842;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;00:00;01:00;21%;10.733,349;10.733,479;0,13000;0,08899;0,01500;0,01157;0,01352;0,01636;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;01:00;02:00;21%;10.733,479;10.733,565;0,08600;0,08399;0,01500;0,00722;0,00851;0,01030;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;02:00;03:00;21%;10.733,565;10.733,706;0,14100;0,08167;0,01500;0,01152;0,01363;0,01649;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;03:00;04:00;21%;10.733,706;10.733,83;0,12400;0,08007;0,01500;0,00993;0,01179;0,01426;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;04:00;05:00;21%;10.733,83;10.733,954;0,12400;0,08128;0,01500;0,01008;0,01194;0,01445;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;05:00;06:00;21%;10.733,954;10.734,082;0,12800;0,08743;0,01500;0,01119;0,01311;0,01586;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;06:00;07:00;21%;10.734,082;10.734,233;0,15100;0,10506;0,01500;0,01586;0,01813;0,02194;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;07:00;08:00;21%;10.734,233;10.734,399;0,16600;0,12233;0,01500;0,02031;0,02280;0,02758;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;08:00;09:00;21%;10.734,399;10.735,967;1,56800;0,13090;0,01500;0,20525;0,22877;0,27681;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;09:00;10:00;21%;10.735,967;10.737,711;1,74400;0,12010;0,01500;0,20945;0,23561;0,28509;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;10:00;11:00;21%;10.737,711;10.738,285;0,57400;0,10569;0,01500;0,06067;0,06928;0,08382;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;11:00;12:00;21%;10.738,285;10.738,613;0,32800;0,08313;0,01500;0,02727;0,03219;0,03895;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;12:00;13:00;21%;10.738,613;10.739,088;0,47500;0,08004;0,01500;0,03802;0,04514;0,05462;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;13:00;14:00;21%;10.739,088;10.739,736;0,64800;0,07936;0,01500;0,05143;0,06115;0,07399;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;14:00;15:00;21%;10.739,736;10.740,236;0,50000;0,07810;0,01500;0,03905;0,04655;0,05633;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;15:00;16:00;21%;10.740,236;10.740,363;0,12700;0,07765;0,01500;0,00986;0,01177;0,01424;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;16:00;17:00;21%;10.740,363;10.740,506;0,14300;0,08700;0,01500;0,01244;0,01459;0,01765;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;17:00;18:00;21%;10.740,506;10.740,632;0,12600;0,09455;0,01500;0,01191;0,01380;0,01670;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;18:00;19:00;21%;10.740,632;10.740,756;0,12400;0,11076;0,01500;0,01373;0,01559;0,01887;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;19:00;20:00;21%;10.740,756;10.740,882;0,12600;0,12597;0,01500;0,01587;0,01776;0,02149;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;20:00;21:00;21%;10.740,882;10.741,006;0,12400;0,12037;0,01500;0,01493;0,01679;0,02031;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;21:00;22:00;21%;10.741,006;10.741,131;0,12500;0,11780;0,01500;0,01473;0,01660;0,02009;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;22:00;23:00;21%;10.741,131;10.741,254;0,12300;0,09890;0,01500;0,01216;0,01401;0,01695;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-17;23:00;00:00;21%;10.741,254;10.741,377;0,12300;0,09627;0,01500;0,01184;0,01369;0,01656;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-18;00:00;01:00;21%;10.741,377;10.741,51;0,13300;0,09941;0,01500;0,01322;0,01522;0,01841;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-18;01:00;02:00;21%;10.741,51;10.741,641;0,13100;0,08800;0,01500;0,01153;0,01349;0,01633;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-18;02:00;03:00;21%;10.741,641;10.741,763;0,12200;0,08800;0,01500;0,01074;0,01257;0,01520;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-18;03:00;04:00;21%;10.741,763;10.741,885;0,12200;0,08400;0,01500;0,01025;0,01208;0,01461;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-18;04:00;05:00;21%;10.741,885;10.742,006;0,12100;0,07968;0,01500;0,00964;0,01146;0,01386;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-18;05:00;06:00;21%;10.742,006;10.742,126;0,12000;0,07490;0,01500;0,00899;0,01079;0,01305;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-18;06:00;07:00;21%;10.742,126;10.742,225;0,09900;0,08000;0,01500;0,00792;0,00941;0,01138;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-18;07:00;08:00;21%;10.742,225;10.742,357;0,13200;0,09670;0,01500;0,01276;0,01474;0,01784;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
871687460010148427;2025-04-18;08:00;09:00;21%;10.742,357;10.742,488;0,13100;0,10800;0,01500;0,01415;0,01611;0,01950;0,022;0,022;0,00000;0,01050;0,00000;0,00000;0,00000
